date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:39:01	110231/110231	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:00%20GMT	https://laverne.edu/directory/person/aaron-gray/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/aaron-gray/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:01	110435/110435	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:00%20GMT	https://laverne.edu/directory/person/natalie-goss/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/natalie-goss/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:02	81593/81593	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:01%20GMT	https://laverne.edu/directory/person/md-mahbubul-haque/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/md-mahbubul-haque/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:02	110763/110763	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:01%20GMT	https://laverne.edu/directory/person/ruben-ibarra/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/ruben-ibarra/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:02	111932/111932	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:01%20GMT	https://laverne.edu/directory/person/judy-l-henson/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/judy-l-henson/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:03	110771/110771	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:02%20GMT	https://laverne.edu/directory/person/amy-jiang/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/amy-jiang/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:03	110395/110395	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:02%20GMT	https://laverne.edu/directory/person/garth-m-jones/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/garth-m-jones/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:03	80676/80676	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:02%20GMT	https://laverne.edu/directory/person/eron-jacobson/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/eron-jacobson/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:04	110825/110825	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:03%20GMT	https://laverne.edu/directory/person/michelle-e-kechichian/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/michelle-e-kechichian/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:04	116995/116995	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:03%20GMT	https://laverne.edu/directory/person/jerry-l-kernes/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/jerry-l-kernes/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:05	111259/111259	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:01%20GMT	https://laverne.edu/directory/person/aracely-gutierrez/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/aracely-gutierrez/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:05	110524/110524	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:04%20GMT	https://laverne.edu/directory/person/ankine-n-kechichian/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/ankine-n-kechichian/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:06	139791/139791	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:05%20GMT	https://laverne.edu/directory/person/ashley-s-lipson/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/ashley-s-lipson/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:06	110482/110482	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:05%20GMT	https://laverne.edu/directory/person/daniel-l-loera/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/daniel-l-loera/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:06	114355/114355	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:05%20GMT	https://laverne.edu/directory/person/gerard-p-lavatori/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/gerard-p-lavatori/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:07	110720/110720	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:06%20GMT	https://laverne.edu/directory/person/susan-lomeli/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/susan-lomeli/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:07	192284/192284	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:06%20GMT	https://laverne.edu/directory/person/kevin-s-marshall/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/kevin-s-marshall/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:08	110541/110541	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:07%20GMT	https://laverne.edu/directory/person/carletta-m-loflin/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/carletta-m-loflin/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:08	110626/110626	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:05%20GMT	https://laverne.edu/directory/person/carrie-tuck-lewis-hasse/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/carrie-tuck-lewis-hasse/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:08	111042/111042	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:07%20GMT	https://laverne.edu/directory/person/teresa-martinelli/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/teresa-martinelli/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:08	111687/111687	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:08%20GMT	https://laverne.edu/directory/person/shannon-mathews/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/shannon-mathews/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:09	110585/110585	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:09%20GMT	https://laverne.edu/directory/person/hany-h-mohamed-seyam/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/hany-h-mohamed-seyam/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:09	110568/110568	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:09%20GMT	https://laverne.edu/directory/person/xochitl-e-martinez/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/xochitl-e-martinez/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:09	110624/110624	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:09%20GMT	https://laverne.edu/directory/person/kathryn-k-mears/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/kathryn-k-mears/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:09	110931/110931	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:09%20GMT	https://laverne.edu/directory/person/adrianne-montero-camacho/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/adrianne-montero-camacho/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:09	107936/107936	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Nov%202024%2023:39:09%20GMT	https://laverne.edu/advancement/wp-content/plugins/ulv_youvisit_embed/styles/css/css/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/La%20Verne/laverne.edu/advancement/wp-content/plugins/ulv_youvisit_embed/styles/css/css/fonts/glyphicons-halflings-regular.eot	(from https://laverne.edu/advancement/wp-content/plugins/ulv_youvisit_embed/styles/css/styles.css?ver=1.0.3)
15:39:10	110430/110430	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:10%20GMT	https://laverne.edu/directory/person/jenna-c-panatier/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/jenna-c-panatier/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:10	110385/110385	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:10%20GMT	https://laverne.edu/directory/person/keeok-park/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/keeok-park/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:10	110425/110425	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:10%20GMT	https://laverne.edu/directory/person/patti-p-noreen/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/patti-p-noreen/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:10	107936/107936	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Nov%202024%2023:39:10%20GMT	https://laverne.edu/advancement/wp-content/plugins/ulv_youvisit_embed/styles/css/css/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/La%20Verne/laverne.edu/advancement/wp-content/plugins/ulv_youvisit_embed/styles/css/css/fonts/glyphicons-halflings-regulard41d.eot	(from https://laverne.edu/advancement/wp-content/plugins/ulv_youvisit_embed/styles/css/styles.css?ver=1.0.3)
15:39:11	80699/80699	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:10%20GMT	https://laverne.edu/directory/person/hannah-palpant/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/hannah-palpant/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:11	110742/110742	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:10%20GMT	https://laverne.edu/directory/person/paige-piontkowsky/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/paige-piontkowsky/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:11	110757/110757	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:10%20GMT	https://laverne.edu/directory/person/christy-a-ranells/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/christy-a-ranells/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:11	107938/107938	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Nov%202024%2023:39:10%20GMT	https://laverne.edu/advancement/wp-content/plugins/ulv_youvisit_embed/styles/css/css/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/La%20Verne/laverne.edu/advancement/wp-content/plugins/ulv_youvisit_embed/styles/css/css/fonts/glyphicons-halflings-regular.woff2	(from https://laverne.edu/advancement/wp-content/plugins/ulv_youvisit_embed/styles/css/styles.css?ver=1.0.3)
15:39:11	110939/110939	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:11%20GMT	https://laverne.edu/directory/person/matthew-m-rinehart/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/matthew-m-rinehart/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:11	107937/107937	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Nov%202024%2023:39:11%20GMT	https://laverne.edu/advancement/wp-content/plugins/ulv_youvisit_embed/styles/css/css/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/La%20Verne/laverne.edu/advancement/wp-content/plugins/ulv_youvisit_embed/styles/css/css/fonts/glyphicons-halflings-regular.woff	(from https://laverne.edu/advancement/wp-content/plugins/ulv_youvisit_embed/styles/css/styles.css?ver=1.0.3)
15:39:12	113099/113099	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:11%20GMT	https://laverne.edu/directory/person/sarah-rodman-alvarez/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/sarah-rodman-alvarez/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:12	114968/114968	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:12%20GMT	https://laverne.edu/directory/person/donna-l-redman/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/donna-l-redman/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:12	107936/107936	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Nov%202024%2023:39:12%20GMT	https://laverne.edu/advancement/wp-content/plugins/ulv_youvisit_embed/styles/css/css/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/La%20Verne/laverne.edu/advancement/wp-content/plugins/ulv_youvisit_embed/styles/css/css/fonts/glyphicons-halflings-regular.ttf	(from https://laverne.edu/advancement/wp-content/plugins/ulv_youvisit_embed/styles/css/styles.css?ver=1.0.3)
15:39:12	112940/112940	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:12%20GMT	https://laverne.edu/directory/person/krystal-ann-rodriguez-campos/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/krystal-ann-rodriguez-campos/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:13	110520/110520	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:12%20GMT	https://laverne.edu/directory/person/lucero-rojo/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/lucero-rojo/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:13	110368/110368	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:13%20GMT	https://laverne.edu/directory/person/alison-m-rodriguez/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/alison-m-rodriguez/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:13	110403/110403	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:13%20GMT	https://laverne.edu/directory/person/bianca-romero/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/bianca-romero/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:13	107936/107936	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Nov%202024%2023:39:13%20GMT	https://laverne.edu/advancement/wp-content/plugins/ulv_youvisit_embed/styles/css/css/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/La%20Verne/laverne.edu/advancement/wp-content/plugins/ulv_youvisit_embed/styles/css/css/fonts/glyphicons-halflings-regular.svg	(from https://laverne.edu/advancement/wp-content/plugins/ulv_youvisit_embed/styles/css/styles.css?ver=1.0.3)
15:39:13	110506/110506	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:13%20GMT	https://laverne.edu/directory/person/cindy-franklin-saunders/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/cindy-franklin-saunders/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:14	110593/110593	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:13%20GMT	https://laverne.edu/directory/person/eugene-j-shang/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/eugene-j-shang/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:14	134294/134294	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2267458194-20c96%22	https://laverne.edu/advancement/wp-content/themes/laverne2017/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/La%20Verne/laverne.edu/advancement/wp-content/themes/laverne2017/webfonts/fa-brands-400.eot	(from https://laverne.edu/advancement/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:39:14	110344/110344	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:14%20GMT	https://laverne.edu/directory/person/randy-sharp/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/randy-sharp/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:14	134294/134294	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2267458192-20c96%22	https://laverne.edu/advancement/wp-content/themes/laverne2017/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/La%20Verne/laverne.edu/advancement/wp-content/themes/laverne2017/webfonts/fa-brands-400d41d.eot	(from https://laverne.edu/advancement/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:39:14	110408/110408	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:14%20GMT	https://laverne.edu/directory/person/alexander-p-soto/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/alexander-p-soto/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:14	111029/111029	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:14%20GMT	https://laverne.edu/directory/person/michael-f-stadler/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/michael-f-stadler/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:15	110539/110539	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:14%20GMT	https://laverne.edu/directory/person/anthony-todarello/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/anthony-todarello/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:15	76736/76736	---M--	200	added ('OK')	font/woff2	etag:%2267415f03-12bc0%22	https://laverne.edu/advancement/wp-content/themes/laverne2017/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/La%20Verne/laverne.edu/advancement/wp-content/themes/laverne2017/webfonts/fa-brands-400.woff2	(from https://laverne.edu/advancement/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:39:15	110542/110542	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:15%20GMT	https://laverne.edu/directory/person/vinaya-l-tripuraneni/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/vinaya-l-tripuraneni/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:15	89988/89988	---M--	200	added ('OK')	font/woff	etag:%2267458192-15f84%22	https://laverne.edu/advancement/wp-content/themes/laverne2017/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/La%20Verne/laverne.edu/advancement/wp-content/themes/laverne2017/webfonts/fa-brands-400.woff	(from https://laverne.edu/advancement/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:39:15	110634/110634	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:15%20GMT	https://laverne.edu/directory/person/pedro-vidana/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/pedro-vidana/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:15	133988/133988	---M-Z	200	added ('OK')	application/x-font-ttf	etag:W/%2267458194-20b64%22	https://laverne.edu/advancement/wp-content/themes/laverne2017/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/La%20Verne/laverne.edu/advancement/wp-content/themes/laverne2017/webfonts/fa-brands-400.ttf	(from https://laverne.edu/advancement/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:39:15	747927/747927	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2267458194-b6997%22	https://laverne.edu/advancement/wp-content/themes/laverne2017/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/La%20Verne/laverne.edu/advancement/wp-content/themes/laverne2017/webfonts/fa-brands-400.svg	(from https://laverne.edu/advancement/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:39:16	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2267458194-84f2%22	https://laverne.edu/advancement/wp-content/themes/laverne2017/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/La%20Verne/laverne.edu/advancement/wp-content/themes/laverne2017/webfonts/fa-regular-400.eot	(from https://laverne.edu/advancement/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:39:16	112277/112277	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:16%20GMT	https://laverne.edu/directory/person/zandra-l-wagoner/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/zandra-l-wagoner/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:16	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2267458192-84f2%22	https://laverne.edu/advancement/wp-content/themes/laverne2017/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/La%20Verne/laverne.edu/advancement/wp-content/themes/laverne2017/webfonts/fa-regular-400d41d.eot	(from https://laverne.edu/advancement/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:39:16	111280/111280	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:16%20GMT	https://laverne.edu/directory/person/rich-whitney/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/rich-whitney/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:16	13224/13224	---M--	200	added ('OK')	font/woff2	etag:%2267458192-33a8%22	https://laverne.edu/advancement/wp-content/themes/laverne2017/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/La%20Verne/laverne.edu/advancement/wp-content/themes/laverne2017/webfonts/fa-regular-400.woff2	(from https://laverne.edu/advancement/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:39:17	16276/16276	---M--	200	added ('OK')	font/woff	etag:%2267458194-3f94%22	https://laverne.edu/advancement/wp-content/themes/laverne2017/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/La%20Verne/laverne.edu/advancement/wp-content/themes/laverne2017/webfonts/fa-regular-400.woff	(from https://laverne.edu/advancement/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:39:17	33736/33736	---M-Z	200	added ('OK')	application/x-font-ttf	etag:W/%2267458194-83c8%22	https://laverne.edu/advancement/wp-content/themes/laverne2017/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/La%20Verne/laverne.edu/advancement/wp-content/themes/laverne2017/webfonts/fa-regular-400.ttf	(from https://laverne.edu/advancement/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:39:17	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2267458194-2354a%22	https://laverne.edu/advancement/wp-content/themes/laverne2017/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/La%20Verne/laverne.edu/advancement/wp-content/themes/laverne2017/webfonts/fa-regular-400.svg	(from https://laverne.edu/advancement/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:39:17	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2267458194-31916%22	https://laverne.edu/advancement/wp-content/themes/laverne2017/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/La%20Verne/laverne.edu/advancement/wp-content/themes/laverne2017/webfonts/fa-solid-900.eot	(from https://laverne.edu/advancement/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:39:18	111898/111898	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:17%20GMT	https://laverne.edu/directory/person/matthew-t-witt/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/matthew-t-witt/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:18	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2267458194-31916%22	https://laverne.edu/advancement/wp-content/themes/laverne2017/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/La%20Verne/laverne.edu/advancement/wp-content/themes/laverne2017/webfonts/fa-solid-900d41d.eot	(from https://laverne.edu/advancement/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:39:18	78268/78268	---M--	200	added ('OK')	font/woff2	etag:%2267415f06-131bc%22	https://laverne.edu/advancement/wp-content/themes/laverne2017/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/La%20Verne/laverne.edu/advancement/wp-content/themes/laverne2017/webfonts/fa-solid-900.woff2	(from https://laverne.edu/advancement/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:39:18	110525/110525	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:39:18%20GMT	https://laverne.edu/directory/person/adam-wong/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory/person/adam-wong/index.html	(from https://laverne.edu/president/university-management-council/)
15:39:18	101648/101648	---M--	200	added ('OK')	font/woff	etag:%2267458194-18d10%22	https://laverne.edu/advancement/wp-content/themes/laverne2017/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/La%20Verne/laverne.edu/advancement/wp-content/themes/laverne2017/webfonts/fa-solid-900.woff	(from https://laverne.edu/advancement/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:39:18	202744/202744	---M-Z	200	added ('OK')	application/x-font-ttf	etag:W/%2267458194-317f8%22	https://laverne.edu/advancement/wp-content/themes/laverne2017/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/La%20Verne/laverne.edu/advancement/wp-content/themes/laverne2017/webfonts/fa-solid-900.ttf	(from https://laverne.edu/advancement/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:39:19	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2267458194-e05cf%22	https://laverne.edu/advancement/wp-content/themes/laverne2017/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/La%20Verne/laverne.edu/advancement/wp-content/themes/laverne2017/webfonts/fa-solid-900.svg	(from https://laverne.edu/advancement/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:39:19	18234/18234	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2267458194-473a%22	https://laverne.edu/advancement/wp-content/themes/laverne2017/css/fonts/edefe737-dc78-4aa3-ad03-3c6f908330ed.eot?	C:/My%20Web%20Sites/La%20Verne/laverne.edu/advancement/wp-content/themes/laverne2017/css/fonts/edefe737-dc78-4aa3-ad03-3c6f908330edd41d.eot	(from https://laverne.edu/advancement/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:39:19	18064/18064	---M--	200	added ('OK')	font/woff2	etag:%2267415f09-4690%22	https://laverne.edu/advancement/wp-content/themes/laverne2017/css/fonts/0078f486-8e52-42c0-ad81-3c8d3d43f48e.woff2	C:/My%20Web%20Sites/La%20Verne/laverne.edu/advancement/wp-content/themes/laverne2017/css/fonts/0078f486-8e52-42c0-ad81-3c8d3d43f48e.woff2	(from https://laverne.edu/advancement/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:39:19	22991/22991	---M--	200	added ('OK')	font/woff	etag:%2267458194-59cf%22	https://laverne.edu/advancement/wp-content/themes/laverne2017/css/fonts/908c4810-64db-4b46-bb8e-823eb41f68c0.woff	C:/My%20Web%20Sites/La%20Verne/laverne.edu/advancement/wp-content/themes/laverne2017/css/fonts/908c4810-64db-4b46-bb8e-823eb41f68c0.woff	(from https://laverne.edu/advancement/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:39:19	38984/38984	---M-Z	200	added ('OK')	application/x-font-ttf	etag:W/%2267458194-9848%22	https://laverne.edu/advancement/wp-content/themes/laverne2017/css/fonts/4577388c-510f-4366-addb-8b663bcc762a.ttf	C:/My%20Web%20Sites/La%20Verne/laverne.edu/advancement/wp-content/themes/laverne2017/css/fonts/4577388c-510f-4366-addb-8b663bcc762a.ttf	(from https://laverne.edu/advancement/wp-content/themes/laverne2017/style.css?ver=1.2.48)
